Sort 0, -1, 219, 14, 6, 3, 5, 1, 8.
-1, 0, 1, 3, 5, 6, 8, 14, 219
Sort 62, 2, 8, -5, 3, 4, -4, 123, 1 in descending order.
123, 62, 8, 4, 3, 2, 1, -4, -5
Put -1, -3, 8, 11, -11, 4, 6, 3, 2 in decreasing order.
11, 8, 6, 4, 3, 2, -1, -3, -11
Sort 6, -2, 7, 5, 33, 4, 2, 4404, 0 in increasing order.
-2, 0, 2, 4, 5, 6, 7, 33, 4404
Sort 9, 20, 4, -3, 5, 7, -5, 1, -86 in descending order.
20, 9, 7, 5, 4, 1, -3, -5, -86
Sort 3, 10, 5, -3, 54, 0, 14, 2, 58 in increasing order.
-3, 0, 2, 3, 5, 10, 14, 54, 58
Put -1, -82, 1, -9, 0, 8, 4, 9, 12 in descending order.
12, 9, 8, 4, 1, 0, -1, -9, -82
Sort 5, 1, -2, -3, 2, 4, 3, 72, -25 in ascending order.
-25, -3, -2, 1, 2, 3, 4, 5, 72
Sort 52, 56, 3, 6, 19, 2, 4, 5, 1 in descending order.
56, 52, 19, 6, 5, 4, 3, 2, 1
Put 86, 8, -3, 13, 3, 7, 2, 760, 0 in descending order.
760, 86, 13, 8, 7, 3, 2, 0, -3
Sort 7, -27, 5, 543, 0, 8, 1, 4, -5 in decreasing order.
543, 8, 7, 5, 4, 1, 0, -5, -27
Sort 6, 5, 1, -1, 4, -63, 2, -2, 76.
-63, -2, -1, 1, 2, 4, 5, 6, 76
Put 8, 3, 71, 5, 465, -2, 4, 2, -3 in increasing order.
-3, -2, 2, 3, 4, 5, 8, 71, 465
Sort 3, 8, 27, 1, -70, -4, 4, 56, 9.
-70, -4, 1, 3, 4, 8, 9, 27, 56
Sort 1, -37, 7, 5, 11, -2, 0, 4, -3 in increasing order.
-37, -3, -2, 0, 1, 4, 5, 7, 11
Put 29, 2, 0, 6, 199, -4, 3, 9, 7 in decreasing order.
199, 29, 9, 7, 6, 3, 2, 0, -4
Put 73, 7, -9, 4, -1, -5, 2, 3, 0 in decreasing order.
73, 7, 4, 3, 2, 0, -1, -5, -9
Put -4, 9, -5, 1, 5, 52, 8, 2, 18 in ascending order.
-5, -4, 1, 2, 5, 8, 9, 18, 52
Sort 75, 48, -1, 0, 4, 5, 11, -3, 8.
-3, -1, 0, 4, 5, 8, 11, 48, 75
Put 1, 3, 2, 15, -4, 343, -3, 9, 4 in decreasing order.
343, 15, 9, 4, 3, 2, 1, -3, -4
Sort 0, 28, 48, 2, 6, 1, 5, -164, 3 in increasing order.
-164, 0, 1, 2, 3, 5, 6, 28, 48
Put -3, 6, 206, -5, 1, 42, 0, 8, 2 in descending order.
206, 42, 8, 6, 2, 1, 0, -3, -5
Sort 4, 21, -2, 1, 9, 6, -5, -3, 83 in descending order.
83, 21, 9, 6, 4, 1, -2, -3, -5
Put 50, 12, 3, 8, -3, -6, 9, 1, -1 in descending order.
50, 12, 9, 8, 3, 1, -1, -3, -6
Sort -1, 4, 5, 3, -782, 0, 6, -7, 9 in increasing order.
-782, -7, -1, 0, 3, 4, 5, 6, 9
Put -3, -8, 2, 4, 273, 0, -2, 9, 1 in decreasing order.
273, 9, 4, 2, 1, 0, -2, -3, -8
Sort 76, 5, 2, 68, -5, 3, 497, 7, 1 in descending order.
497, 76, 68, 7, 5, 3, 2, 1, -5
Sort 4, 5, 3, 65, 2, -7, 50, 312, 0.
-7, 0, 2, 3, 4, 5, 50, 65, 312
Sort 0, 1, 12, 4, -22, 8, 9, 32, 5 in ascending order.
-22, 0, 1, 4, 5, 8, 9, 12, 32
Put 0, 54, 3, 2, -5, 75, 12, -4, 1 in descending order.
75, 54, 12, 3, 2, 1, 0, -4, -5
Put 7, 14, 9, 1, 5, -2, 0, 1228, 4 in descending order.
1228, 14, 9, 7, 5, 4, 1, 0, -2
Put 5, 6, -5, 55, 4, -2, -3, 2, 7 in ascending order.
-5, -3, -2, 2, 4, 5, 6, 7, 55
Put -5, 6, 5, 4, 2, 7, 22, 3, 17 in descending order.
22, 17, 7, 6, 5, 4, 3, 2, -5
Put 1, 0, -2, 5, 35, 7, 2, -4, 25 in descending order.
35, 25, 7, 5, 2, 1, 0, -2, -4
Sort -70, -2, 12, 8, 0, 1, 3, 6, -4 in descending order.
12, 8, 6, 3, 1, 0, -2, -4, -70
Sort 48, 165, 9, -1, 5, 3, 4, -3, 1 in decreasing order.
165, 48, 9, 5, 4, 3, 1, -1, -3
Sort 3, -4, 8, 0, 9, 242, 33, 2, -5.
-5, -4, 0, 2, 3, 8, 9, 33, 242
Sort 6, -2, 1, 3, 794, 5, 2, -1, 30 in increasing order.
-2, -1, 1, 2, 3, 5, 6, 30, 794
Put -3, 5, 262, 3, 6, -1, 0, 4, 23 in descending order.
262, 23, 6, 5, 4, 3, 0, -1, -3
Put 27, -5, 4, 9, 1, 30, 2, 5, -9 in descending order.
30, 27, 9, 5, 4, 2, 1, -5, -9
Put 4, 0, -6, 39, 5, 23, 3, -1, 19 in decreasing order.
39, 23, 19, 5, 4, 3, 0, -1, -6
Sort -2, 49, 0, 43, -1, 3, 53, 2, 4 in decreasing order.
53, 49, 43, 4, 3, 2, 0, -1, -2
Put 11, 1, -5, 98, 4, 3, 23, 0, 14 in decreasing order.
98, 23, 14, 11, 4, 3, 1, 0, -5
Put 1, 18, 2, -3, 3, -14, 6, 5, 42 in increasing order.
-14, -3, 1, 2, 3, 5, 6, 18, 42
Put 613, 11, 3, 7, 4, 1, 9, -8, -5 in decreasing order.
613, 11, 9, 7, 4, 3, 1, -5, -8
Put 3, -4, 5, 10, 42, -5, 0, 6, 27 in decreasing order.
42, 27, 10, 6, 5, 3, 0, -4, -5
Sort 32, 3, 5, -4, 37, -7, 4, 6, 1 in increasing order.
-7, -4, 1, 3, 4, 5, 6, 32, 37
Sort -5, 3, 5, 65, -3, -33, 1, 8, 2 in increasing order.
-33, -5, -3, 1, 2, 3, 5, 8, 65
Sort 1, -3, 3, -7, 186, 8, 4, 2, 5 in descending order.
186, 8, 5, 4, 3, 2, 1, -3, -7
Sort 2, 1, 20, 3, -4, 5, 78, 11, -5.
-5, -4, 1, 2, 3, 5, 11, 20, 78
Put -98, 0, 9, -5, 13, 5, 3, 1, 6 in ascending order.
-98, -5, 0, 1, 3, 5, 6, 9, 13
Sort 1, 524, 27, 2, 20, 5, 0, -1, 6 in descending order.
524, 27, 20, 6, 5, 2, 1, 0, -1
Put 2, 89, 3, 6, -7, 51, -3, 0, -5 in decreasing order.
89, 51, 6, 3, 2, 0, -3, -5, -7
Sort -4, 7, 6, 2, 1, 22, -341, 0, 4.
-341, -4, 0, 1, 2, 4, 6, 7, 22
Put 4, 60, 27, 5, 56, 3, 6, -3, 0 in descending order.
60, 56, 27, 6, 5, 4, 3, 0, -3
Sort 6, 4, 0, -2, 1, -50, 5, 24, -7 in descending order.
24, 6, 5, 4, 1, 0, -2, -7, -50
Put 0, 2, -5, -52, -2, 23, 1, 6, 8 in descending order.
23, 8, 6, 2, 1, 0, -2, -5, -52
Put 4, 57, 2, -4, -7, 44, 1, 9, 3 in decreasing order.
57, 44, 9, 4, 3, 2, 1, -4, -7
Put 94, 2, 54, 58, 5, 3, 0, 24, -4 in ascending order.
-4, 0, 2, 3, 5, 24, 54, 58, 94
Put 1, 57, 8, 4, -4, 2, -1, 75, 0 in descending order.
75, 57, 8, 4, 2, 1, 0, -1, -4
Sort 5, 18, -3, 32, 2, 22, 1, -1, 4 in descending order.
32, 22, 18, 5, 4, 2, 1, -1, -3
Put 43, 2, 4, -1, 81, -4, 29, 5, 1 in descending order.
81, 43, 29, 5, 4, 2, 1, -1, -4
Sort -4, 7, 4, 10, 8, 5, -1, 314, 3 in increasing order.
-4, -1, 3, 4, 5, 7, 8, 10, 314
Put 9, -1, -4, 38, 35, -5, 6, 7, 2 in descending order.
38, 35, 9, 7, 6, 2, -1, -4, -5
Sort 26, 7, 4, 3, 20, 8, -2, -3, 6 in decreasing order.
26, 20, 8, 7, 6, 4, 3, -2, -3
Sort 6, -53, 27, -3, 5, 8, 2, 3, -9.
-53, -9, -3, 2, 3, 5, 6, 8, 27
Put 6, 3, 4, 72, -2, 506, 7, 5, -1 in ascending order.
-2, -1, 3, 4, 5, 6, 7, 72, 506
Sort 4154, 2, -8, 0, 4, 5, -1, 7, 3 in descending order.
4154, 7, 5, 4, 3, 2, 0, -1, -8
Sort 4, 2, 94, 17, 5, 1, 6, -2, -14.
-14, -2, 1, 2, 4, 5, 6, 17, 94
Put 86, 0, 73, 4, 3, 1, -29, -6, 8 in decreasing order.
86, 73, 8, 4, 3, 1, 0, -6, -29
Sort 0, 5, 20, -448, 4, 8, 2, 6, -4 in descending order.
20, 8, 6, 5, 4, 2, 0, -4, -448
Sort 0, -7, 40, -3, 5, 4, 24, 3, 47 in increasing order.
-7, -3, 0, 3, 4, 5, 24, 40, 47
Sort 4, 6, 7, 0, -5, 78, 5, -6, 95 in decreasing order.
95, 78, 7, 6, 5, 4, 0, -5, -6
Put -8, 55, 13, 4, -4, 0, 1, 30, 3 in increasing order.
-8, -4, 0, 1, 3, 4, 13, 30, 55
Sort 1, 2, 5, -4, -9, -3, 4, 634, 7 in descending order.
634, 7, 5, 4, 2, 1, -3, -4, -9
Put 39, 0, 8, -5, 417, -4, 2, 4, 7 in descending order.
417, 39, 8, 7, 4, 2, 0, -4, -5
Put -3, 2, 1, 3, 16, 4, 17, 5, 9 in decreasing order.
17, 16, 9, 5, 4, 3, 2, 1, -3
Put 3, 6, 42, 12, -5, 0, 8, 4, -9 in descending order.
42, 12, 8, 6, 4, 3, 0, -5, -9
Put -4, 647, 4, 3, 98, 11, 7, 5, 1 in descending order.
647, 98, 11, 7, 5, 4, 3, 1, -4
Put -4, -2, 7, 1, 107, 6, 5, -5, 2 in increasing order.
-5, -4, -2, 1, 2, 5, 6, 7, 107
Sort 6, 0, 2, -3, 4, 7, 8568, 3, 9 in decreasing order.
8568, 9, 7, 6, 4, 3, 2, 0, -3
Put 5, 11, 4, 1, 46, -2, -4, 0, 2 in ascending order.
-4, -2, 0, 1, 2, 4, 5, 11, 46
Sort 2, -7, 6, 4, 75, 0, 64, -2, 1 in decreasing order.
75, 64, 6, 4, 2, 1, 0, -2, -7
Sort -7, 0, 2, 118, 7, 4, 180, 3, 1 in decreasing order.
180, 118, 7, 4, 3, 2, 1, 0, -7
Sort 5, 2, 0, 1, 4, 131, 21, -2, 7 in decreasing order.
131, 21, 7, 5, 4, 2, 1, 0, -2
Sort -94, 3, 7, 5, -3, 1, -4, 17, 2 in decreasing order.
17, 7, 5, 3, 2, 1, -3, -4, -94
Sort 2, 8, -16, 7, 1, -3, -7, 4, 5.
-16, -7, -3, 1, 2, 4, 5, 7, 8
Put 2, 1, -4, 4, 7, 0, -1, 74, 47 in decreasing order.
74, 47, 7, 4, 2, 1, 0, -1, -4
Put 26, 3, 5, 4, -6, 17, -2, 1, 48 in decreasing order.
48, 26, 17, 5, 4, 3, 1, -2, -6
Sort 5, 6, -2, 0, 7, 117, 4, 8, -1 in descending order.
117, 8, 7, 6, 5, 4, 0, -1, -2
Sort -6, 2, 0, 6, 3, 581, -2, 8, 21 in decreasing order.
581, 21, 8, 6, 3, 2, 0, -2, -6
Sort 5, 1, 11, -354, -2, 3, 6, 4, 0 in ascending order.
-354, -2, 0, 1, 3, 4, 5, 6, 11
Put 17, 1, 2, 7, 0, 11, 324, 4, 19 in decreasing order.
324, 19, 17, 11, 7, 4, 2, 1, 0
Sort -4, 162, 1, 5, 92, -2, 7, 6, 9.
-4, -2, 1, 5, 6, 7, 9, 92, 162
Sort 70, 3, 0, 5, -1, 612, 4, 53, 1.
-1, 0, 1, 3, 4, 5, 53, 70, 612
Put 9, -4, -20, 5, 3, 55, -5, 8, 0 in descending order.
55, 9, 8, 5, 3, 0, -4, -5, -20
Sort 6, 95, 298, 4, 1, -3, 3, 11, 8 in descending order.
298, 95, 11, 8, 6, 4, 3, 1, -3
Put -7, 0, 56, -1, 41, 1, 2, 12, 5 in descending order.
56, 41, 12, 5, 2, 1, 0, -1, -7
Sort 5, 83, -67, 1, -3, 9, -5, 4, 7 in decreasing order.
83, 9, 7, 5, 4, 1, -3, -5, -67
Sort -7, 6, 3, 56, 4, 2, 134, 0, -5 in increasing order.
-7, -5, 0, 2, 3, 4, 6, 56, 134
Sort 2, 0, -48, 5, -5, 42, 1, 6, -3 in increasing order.
-48, -5, -3, 0, 1, 2, 5, 6, 42
Sort 181, -9, 1, 8, 2, 5, 19, 3, 0.
-9, 0, 1, 2, 3, 5, 8, 19, 181
Sort 1, 10, 3, 11, 4, 68, 13, 2, -6 in increasing order.
-6, 1, 2, 3, 4, 10, 11, 13, 68
Sort 59, -6, 4, 1, -5, -4, 9, -8, 6 in decreasing order.
59, 9, 6, 4, 1, -4, -5, -6, -8
Sort -4, 6, 108, 2, 3, -7, -2, 0, 4 in increasing order.
-7, -4, -2, 0, 2, 3, 4, 6, 108
Sort 1, 2, 17, -1, -2, 3, 0, 12, -4.
-4, -2, -1, 0, 1, 2, 3, 12, 17
Put 6, -8, 5, 2, -2, 72, -4, 1, 29 in ascending order.
-8, -4, -2, 1, 2, 5, 6, 29, 72
Sort 0, -3, 5, 4, 32, -2, -4, 56, 3 in descending order.
56, 32, 5, 4, 3, 0, -2, -3, -4
Put -2, 2, -9, 3, 4, 1, 626, 5, 16 in decreasing order.
626, 16, 5, 4, 3, 2, 1, -2, -9
Put 0, 8, 3, -1, 204, -6, 9, 4, 11 in descending order.
204, 11, 9, 8, 4, 3, 0, -1, -6
Sort -2, 8, 23, 5, 1, 9, -1, -8, -5.
-8, -5, -2, -1, 1, 5, 8, 9, 23
Sort 4, 7, -1, -2, 2, 13, 58, 3, 34 in decreasing order.
58, 34, 13, 7, 4, 3, 2, -1, -2
Put 8, -5, 0, 6, 4, 42, 15, 1, -3 in descending order.
42, 15, 8, 6, 4, 1, 0, -3, -5
Sort -1, -7, -6, 1, 5, 3, -9, 51, 2 in decreasing order.
51, 5, 3, 2, 1, -1, -6, -7, -9
Sort 2, 3, -2, 5, -3, -1, 4, 623, 9.
-3, -2, -1, 2, 3, 4, 5, 9, 623
Sort 2, -3, 80, -7, 7, -4, 1, -1, 3 in decreasing order.
80, 7, 3, 2, 1, -1, -3, -4, -7
Put 9, -6, 5, 2, -3, 32, 77, 11, 0 in increasing order.
-6, -3, 0, 2, 5, 9, 11, 32, 77
Sort -17, 3, 16, 2, 28, 26, 0, 4, 8 in decreasing order.
28, 26, 16, 8, 4, 3, 2, 0, -17
Sort -5, 4, -1, 9, 2, 1, 91, 11, 6.
-5, -1, 1, 2, 4, 6, 9, 11, 91
Sort 0, 37, -3, 24, 48, 23, 5, 4, 3.
-3, 0, 3, 4, 5, 23, 24, 37, 48
Put 3, 0, 65, 84, 69, 2, -5, 9, -4 in ascending order.
-5, -4, 0, 2, 3, 9, 65, 69, 84
Sort 122, 0, 4, 445, 5, 1, -5, 2, 3 in ascending order.
-5, 0, 1, 2, 3, 4, 5, 122, 445
Put -5, 10, 2, 3, 4, 0, 382, 78, 5 in increasing order.
-5, 0, 2, 3, 4, 5, 10, 78, 382
Put 1, -5, 0, 4, 2, 77, -4, 3, 6 in descending order.
77, 6, 4, 3, 2, 1, 0, -4, -5
Sort 3, 2, -1, 343, 9, -44, 6, 4, 5 in decreasing order.
343, 9, 6, 5, 4, 3, 2, -1, -44
Put -5, 8, -10, 4, 9, 5, 70, 7, -4 in increasing order.
-10, -5, -4, 4, 5, 7, 8, 9, 70
Sort 44, -1, -3, 14, 1, 2, 7, 57, 0.
-3, -1, 0, 1, 2, 7, 14, 44, 57
Put 7, 5, 53, 4, 0, -5, 6716, 3, 2 in ascending order.
-5, 0, 2, 3, 4, 5, 7, 53, 6716
Sort 3, 1, 2, 6, -2, -10, 19, 4, 5.
-10, -2, 1, 2, 3, 4, 5, 6, 19
Put 8, 5, 4, -8, -3, 512, 3, 2, -2 in ascending order.
-8, -3, -2, 2, 3, 4, 5, 8, 512
Put 3, -5, 232, 5, 6, 94, 4, 24, 1 in decreasing order.
232, 94, 24, 6, 5, 4, 3, 1, -5
Sort 3, 53, -7, 7, 4, 6, -1, 5, -3 in decreasing order.
53, 7, 6, 5, 4, 3, -1, -3, -7
Sort 3, 1, 0, 5, 8, 69, -4, 23, -2.
-4, -2, 0, 1, 3, 5, 8, 23, 69
Sort -19, 1, 5, 3, 0, -3, 21, 6, -2 in descending order.
21, 6, 5, 3, 1, 0, -2, -3, -19
Sort -666, 6, 1, 5, 3, 0, 4, 8, -13 in increasing order.
-666, -13, 0, 1, 3, 4, 5, 6, 8
Put -3, -96, 5, 22, 2, 8, -6, 0, 4 in ascending order.
-96, -6, -3, 0, 2, 4, 5, 8, 22
Put 1, 9, 8, -2, 13, 5, 0, 2, 11 in descending order.
13, 11, 9, 8, 5, 2, 1, 0, -2
Sort 24, -2, 3, -5, -4, -6, 0, 7, 4.
-6, -5, -4, -2, 0, 3, 4, 7, 24
Put 2, -4, -52, 84, 18, 0, 4, 6, 7 in descending order.
84, 18, 7, 6, 4, 2, 0, -4, -52
Sort 2, -5, 3, 1, 4, 0, 46, -3, 289 in ascending order.
-5, -3, 0, 1, 2, 3, 4, 46, 289
Put 2, -5, 4, 0, 3, 16, -15, 6, 84 in descending order.
84, 16, 6, 4, 3, 2, 0, -5, -15
Sort 0, 3, 18, -3, -2, 216, 5, 6, 1.
-3, -2, 0, 1, 3, 5, 6, 18, 216
Sort 2, 5, 11, -1, -2, 3, 32, 13, 1 in decreasing order.
32, 13, 11, 5, 3, 2, 1, -1, -2
Put 5, 0, 29, 2, -9, 49, -2, 7, 14 in decreasing order.
49, 29, 14, 7, 5, 2, 0, -2, -9
Sort 36, 7, 1, 6, 8, -3, 16, 15, 0 in decreasing order.
36, 16, 15, 8, 7, 6, 1, 0, -3
Put 5, 3, 2, -9, 37, 4, 0, -21, 15 in decreasing order.
37, 15, 5, 4, 3, 2, 0, -9, -21
Sort 55, 2, 8, 4, -2, 0, -6, 5, 1.
-6, -2, 0, 1, 2, 4, 5, 8, 55
Sort -4, -8, 7, 5, -6, 83, 8, 4, -1.
-8, -6, -4, -1, 4, 5, 7, 8, 83
Sort 6, 1, -1, -216, 3, 0, -5, 5, 2 in decreasing order.
6, 5, 3, 2, 1, 0, -1, -5, -216
Put 3, 0, 190, -3, 6, 12, 2, 4, 1 in descending order.
190, 12, 6, 4, 3, 2, 1, 0, -3
Put 17, 1, 2, 8, 76, -7, -1, 4, 0 in descending order.
76, 17, 8, 4, 2, 1, 0, -1, -7
Sort 4, 573, 0, 5, 3, -5, 1, 16, 2 in increasing order.
-5, 0, 1, 2, 3, 4, 5, 16, 573
Sort -5, -2, 70, -72, 6, 9, 3, 5, 0 in ascending order.
-72, -5, -2, 0, 3, 5, 6, 9, 70
Sort -3, 29, 4, 0, 31, -4, -5, 6, 2.
-5, -4, -3, 0, 2, 4, 6, 29, 31
Sort 6, 66, -87, 3, 9, 26, -4, 4, 5 in decreasing order.
66, 26, 9, 6, 5, 4, 3, -4, -87
Sort 5, -6, -54, -4, 2, 1, 3, 0, 16 in descending order.
16, 5, 3, 2, 1, 0, -4, -6, -54
Sort -4, 14, 7, 3, -5, 0, -1, 1, 32 in ascending order.
-5, -4, -1, 0, 1, 3, 7, 14, 32
Put 82, -1, 0, 2, 6, -4, 7, -5, 36 in decreasing order.
82, 36, 7, 6, 2, 0, -1, -4, -5
Put 0, 1, 99, 22, 8, -5, -1, 9, -9 in descending order.
99, 22, 9, 8, 1, 0, -1, -5, -9
Put 5, 7, -42, 2, 4, 0, -5, -4, 3 in descending order.
7, 5, 4, 3, 2, 0, -4, -5, -42
Put -4, 53, -5, 0, 9, -2, 8, 2, 28 in ascending order.
-5, -4, -2, 0, 2, 8, 9, 28, 53
Put 0, 3, 1, -1, 9, 66, 32, 15, 12 in descending order.
66, 32, 15, 12, 9, 3, 1, 0, -1
Sort 2, 8, 826, -4, 228, 0, 1, 3, 5.
-4, 0, 1, 2, 3, 5, 8, 228, 826
Sort 0, -1, -5, 10, 3, 16, 8, 37, 4.
-5, -1, 0, 3, 4, 8, 10, 16, 37
Sort -80, 3, 6, 21, 58, 0, 5, -2, 2 in ascending order.
-80, -2, 0, 2, 3, 5, 6, 21, 58
Sort 116, -1, 1, 5, 3, 4, 24, 70, 6 in increasing order.
-1, 1, 3, 4, 5, 6, 24, 70, 116
Put 1, 507, -68, 9, 3, 5, 6, 4, -4 in descending order.
507, 9, 6, 5, 4, 3, 1, -4, -68
Sort 5, -7, 6, 7, 3, 0, -5036, 1, 4.
-5036, -7, 0, 1, 3, 4, 5, 6, 7
Put 7, 0, -1, 594, 2, -3, 4, 23, 3 in ascending order.
-3, -1, 0, 2, 3, 4, 7, 23, 594
Sort 18, -3, -1, 8, 14, 6, -5, 7, 1 in descending order.
18, 14, 8, 7, 6, 1, -1, -3, -5
Put 2, 3, 4, -2, -3, 244, 1, 5, -4 in ascending order.
-4, -3, -2, 1, 2, 3, 4, 5, 244
Sort 7, 8, 3, 0, -4, 6, 3739, -1, 5.
-4, -1, 0, 3, 5, 6, 7, 8, 3739
Put 8, -4, 43, 11, 0, -2, 5, 1, 12 in ascending order.
-4, -2, 0, 1, 5, 8, 11, 12, 43
Sort 16, 3, 8, 0, -4, 205, -2, 1, 2 in descending order.
205, 16, 8, 3, 2, 1, 0, -2, -4
Sort 0, 22, -5, 186, 5, 12, 2, 8, 3 in ascending order.
-5, 0, 2, 3, 5, 8, 12, 22, 186
Sort 9, 173, -6, -7, 4, 7, 2, 0, -2 in descending order.
173, 9, 7, 4, 2, 0, -2, -6, -7
Put 4, -5, 180, 80, 0, 5, 2, 3, -6 in increasing order.
-6, -5, 0, 2, 3, 4, 5, 80, 180
Put 53, 40, 0, 8, 3, 32, 5, 25, -4 in decreasing order.
53, 40, 32, 25, 8, 5, 3, 0, -4
Sort 7, 25, 731, -4, 1, 0, -5, 3, 2 in decreasing order.
731, 25, 7, 3, 2, 1, 0, -4, -5
Sort 4, 11, -5, 1, 0, 24, 50, 45, 2 in ascending order.
-5, 0, 1, 2, 4, 11, 24, 45, 50
Sort 6, 3, 43, -3, 0, -2, 5, 34, 12 in descending order.
43, 34, 12, 6, 5, 3, 0, -2, -3
Put 133, 3, 7, 109, 0, 6, -4, 4, 2 in descending order.
133, 109, 7, 6, 4, 3, 2, 0, -4
Sort 5, 6, -1, -2, 37, 7, 2, 65, -3 in descending order.
65, 37, 7, 6, 5, 2, -1, -2, -3
Put 14, 18, -7, 2, 0, -4, 4, 8, -2 in decreasing order.
18, 14, 8, 4, 2, 0, -2, -4, -7
Sort 3, -3, 4, 2, -8, 6, 58, 52, -1.
-8, -3, -1, 2, 3, 4, 6, 52, 58
Put -8, 33, 54, 5, 1, 4, 9, -1, 12 in increasing order.
-8, -1, 1, 4, 5, 9, 12, 33, 54
Put 8, 2, -6, -7, 665, -1, 4, 3, 5 in decreasing order.
665, 8, 5, 4, 3, 2, -1, -6, -7
Put 892, -4, 7, -3, -2, 1, 3, 0, 6 in decreasing order.
892, 7, 6, 3, 1, 0, -2, -3, -4
Sort 22, 6, 23, 0, 1, 7, -8, 3, 90 in ascending order.
-8, 0, 1, 3, 6, 7, 22, 23, 90
Put 6, 345, -5, 4, 2, 12, 3, -3, 5 in ascending order.
-5, -3, 2, 3, 4, 5, 6, 12, 345
Put 4, 51, 6, -4, 2, 5, 0, -98, 9 in descending order.
51, 9, 6, 5, 4, 2, 0, -4, -98
Put 3, 8, 10, -334, 4, 2, 6, -1, 1 in ascending order.
-334, -1, 1, 2, 3, 4, 6, 8, 10
Put -2, 2, -4, 221, 0, 3, 12, 8, 5 in ascending order.
-4, -2, 0, 2, 3, 5, 8, 12, 221
Put 7, -969, 1, 5, -5, 8, 0, 46, 2 in decreasing order.
46, 8, 7, 5, 2, 1, 0, -5, -969
Put 4, 7, 956, 3, 0, -3, 8, -2, -8 in ascending order.
-8, -3, -2, 0, 3, 4, 7, 8, 956
Sort -2, 265, -3, 0, 3, 6, 27, 5, 1.
-3, -2, 0, 1, 3, 5, 6, 27, 265
Sort 22, 4, 6, 92, -4, 1, 0, 53, 5 in increasing order.
-4, 0, 1, 4, 5, 6, 22, 53, 92
Put 10, -5, 36, 81, 2, 3, -4, 4, 6 in descending order.
81, 36, 10, 6, 4, 3, 2, -4, -5
Put 5, 8, 11, 2, -3, 1, -6, 519, 7 in decreasing order.
519, 11, 8, 7, 5, 2, 1, -3, -6
Sort 3, 7, 8, 14, -1, 78, 4, -4, -8 in decreasing order.
78, 14, 8, 7, 4, 3, -1, -4, -8
Sort 8, 6, 311, 4, 1, -3, 5, -5, 2.
-5, -3, 1, 2, 4, 5, 6, 8, 311
Put 3, 0, 2, 1, -8, 5, 236, 8, 4 in decreasing order.
236, 8, 5, 4, 3, 2, 1, 0, -8
Put -3, -2, 3, 129, 40, 5, 2, 0, 7 in decreasing order.
129, 40, 7, 5, 3, 2, 0, -2, -3
Sort 4, 25, -20, 3, 16, 8, 2, 5, -7 in increasing order.
-20, -7, 2, 3, 4, 5, 8, 16, 25
Put 7, 4, 0, 51, 2, 8, -5, -851, 1 in descending order.
51, 8, 7, 4, 2, 1, 0, -5, -851
Sort 70, 3, 8, -9, 15, -1, -5, 2, 0 in decreasing order.
70, 15, 8, 3, 2, 0, -1, -5, -9
Sort 0, -3, 1, -6, 40, -5, 8, 3, -7.
-7, -6, -5, -3, 0, 1, 3, 8, 40
Put 4, 0, 8, 9, 2, -23, -5, 16, -9 in decreasing order.
16, 9, 8, 4, 2, 0, -5, -9, -23
Put 3, 439, 11, -1, -4, 1, 4, 5, 8 in decreasing order.
439, 11, 8, 5, 4, 3, 1, -1, -4
Put -3, 0, 48, 4, 38, 3, -51, 8, 6 in ascending order.
-51, -3, 0, 3, 4, 6, 8, 38, 48
Sort -2, 3, 9, 2, 385, 5, 31, 60, 8.
-2, 2, 3, 5, 8, 9, 31, 60, 385
Put 4, 5, 9, 26, 22, -4, -5, 67, 3 in decreasing order.
67, 26, 22, 9, 5, 4, 3, -4, -5
Put 4, 40, 7, 1, 26, 2, -5, 21, 5 in ascending order.
-5, 1, 2, 4, 5, 7, 21, 26, 40
Sort 35, 3, -3, -4, 2, 5, 97, 4, 11 in descending order.
97, 35, 11, 5, 4, 3, 2, -3, -4
Put 5, 6, 8, 34, 4, 9, -2, -5, 21 in decreasing order.
34, 21, 9, 8, 6, 5, 4, -2, -5
Put -2, 3, -5, -11, 0, 48, 1, 5, 9 in descending order.
48, 9, 5, 3, 1, 0, -2, -5, -11
Put -8, 7, 6, -19, 2, 4, 1, 3, -12 in descending order.
7, 6, 4, 3, 2, 1, -8, -12, -19
Put -55, -61, 6, 8, 1, -4, 2, 5, 0 in ascending order.
-61, -55, -4, 0, 1, 2, 5, 6, 8
Put 4, -3, 34, 9, 8, 297, 1, 0, 2 in ascending order.
-3, 0, 1, 2, 4, 8, 9, 34, 297
Sort -4, 52, 3, -3, 200, 0, 9, 4, 1 in descending order.
200, 52, 9, 4, 3, 1, 0, -3, -4
Put 18, 1123, 2, 8, 4, 1, -5, 3, 0 in increasing order.
-5, 0, 1, 2, 3, 4, 8, 18, 1123
Sort -3, 13, 7, 3, 1, 21, -4, 5, 98 in decreasing order.
98, 21, 13, 7, 5, 3, 1, -3, -4
Sort 134, -2, 0, 16, 1, 8, 5, 4, -3 in decreasing order.
134, 16, 8, 5, 4, 1, 0, -2, -3
Put 1, 15, 5, 0, -4, 16, 2, 4, -1 in decreasing order.
16, 15, 5, 4, 2, 1, 0, -1, -4
Put 1, 2, 64, 12, -3, 38, 0, 10, 5 in ascending order.
-3, 0, 1, 2, 5, 10, 12, 38, 64
